#Gene	log2(fold-change)array	q-value_array
CGRRF1	-0.461075086079621	0.0529080741362359
MCAT	0.0414659657574776	0.37428396025179
ARID1B	-0.137453901833326	0.185903441098561
WNT10B	0.0507556033492161	0.36167297349348
ISCA1	1.75175358015701	0.00130839795540028
RPAP1	-0.379124068857011	0.0193819165439885
NLRP9	0.185454087227047	0.256140283933843
EPN1	0.0231613553791382	0.358247028286261
NIPA2	0.821832407386152	0.0172848724212273
MAGI1	-0.0694776399764534	0.204513370745489
SLC14A2	0.17063751462322	0.303061895874802
PCYT1B	-0.183100495366014	0.183953928661054
AUH	-0.689019599548163	0.00828484331987575
SLC25A39	-0.0193961221616957	0.343092043620338
EIF3H	-0.671676253214349	0.0349331158138791
KIF1B	0.479826099165337	0.0478480982957764
MBD2	1.49851766215757	0.00556033358227782
AMOTL2	-0.212052912038924	0.149319716780115
PIGT	-0.233642209266489	0.029816934759334
PSRC1	0.633461589142391	0.0167638202377471
ALAS1	-0.360645806467319	0.0356038861026294
FOXO1	-0.0233573790161782	0.368669587230439
C17orf62	-0.00462714277577847	0.402505310872131
MRPL37	-0.240196834925161	0.119812678579972
DUSP10	-0.866227976410327	0.0059147705006189
CRLF3	0.204581408077165	0.0862560985193928
PSMA5	-0.225540421023561	0.19020572948981
CLCNKB	0.275109952041539	0.242977159034696
FARS2	0.241170059280596	0.198099390434955
CCDC28A	-0.383880766179851	0.0705471772211868
AMPD3	0.645884201615545	0.00407792915426653
FBXO7	-0.711430783580044	0.0348016435950395
CDH20	0.245851910739025	0.164903757763111
TSEN54	-0.292465127645868	0.0243050687238107
TMEM134	-0.0616467477973274	0.320450552916798
ZNF3	0.345896276083342	0.0071121248797874
HMGXB4	-0.122008301226882	0.267152877687721
CBX2	0.0712242856687948	0.336109700399734
ZC3H14	-0.151363310742058	0.255471833502566
CNOT2	-0.135583833140388	0.272913826975397
ALDH5A1	0.222686571273641	0.140166051158332
FKTN	0.158112341315467	0.290116524873488
CRTAP	-0.211050410232086	0.0977146317336788
DDX50	0.147990423808336	0.256742584132505
TK2	-0.415662334434321	0.018306879708425
STYXL1	-0.337820405957568	0.0540692604996966
BLVRB	0.332128629359249	0.0363884814120846
STMN1	0.807908519809435	0.0452999120951566
PRELID2	0.725018953305653	0.0280455308862952
STK39	-0.613235201925815	0.00679252238794358
MMP24	0.244681881731241	0.215240461389494
CKS2	1.0575951153708	0.00301108715325946
BANF1	0.134700642846156	0.369327138849275
CATSPER2P1	0.0880511305355505	0.250246968027446
CR1	0.26953881955919	0.178847441302468
FAM13A	-0.0998048994717314	0.0967648839601858
SLC25A24	-0.973400693623223	0.0151016703916099
MRPL22	-0.630958310714346	0.0444227717028802
GADD45B	0.231773168753954	0.176626410943441
MRO	0.102840883853646	0.312012323557678
SLC25A15	-0.0274875627859191	0.365475719015171
ACER3	-0.177988975537273	0.196243138240411
KLHDC1	0.0290568099684641	0.263671690814812
FAM84B	0.0887489908669307	0.307982768786913
ZNF287	0.0417333889147095	0.344670741279922
TDP1	1.50646645725267	0.00248991235487564
DAAM2	0.326647202982479	0.185041684756283
C11orf57	-0.454527865054482	0.075398273155332
RFK	1.2114728169533	0.00904687500695146
ZFYVE9	-0.635860952392501	0.0443710022139133
TCTN3	-0.553532200725859	0.0212035056969097
WIBG	-0.136522842253542	0.238123134590878
DNAJB11	-0.080685189387211	0.313739335519959
GBA2	-0.503540032043337	0.00382226570790588
FBRS	0.285782814406078	0.0447174123082093
NDUFB3	1.17825168749884	0.0141478398407552
GRIN3A	0.303674753563827	0.280636395719045
FPR1	-0.496773176231715	0.00505868727121695
FMNL1	0.114554219502594	0.303111347506494
ATL1	0.0512631245859705	0.305649510422792
SEPT7	-1.73632467940012	0.045673440242354
SPATA24	0.190328080534088	0.316291084490559
PTCD2	-0.115173053092508	0.225121260934578
GRAMD1C	0.268998804337829	0.027213058300223
ZNF165	0.260825393366757	0.162570326251931
FAM83A	0.327518061122007	0.0938849695793905
USP38	0.880473029193725	0.0306996531885368
CABP7	0.122287871804265	0.29465234053374
SERPINB11	0.282629519817712	0.121418222027629
ARMCX3	-0.412586525017963	0.00760188723920822
ARHGDIB	0.12663282854121	0.349892265969481
MAGEF1	0.00333229347472309	0.416603421752265
ITGA10	0.323428313217156	0.176706649782515
CDK18	0.123476269554321	0.290636946769957
ANXA2	-0.734176360871471	0.00676180776864888
HLCS	-0.0538019197585285	0.312857969000832
MCF2L	-0.102140945018327	0.248945778314776
ACSS3	-0.0321722988719513	0.33825390231875
FH	0.10358567282727	0.227278677603278
LGALS2	0.0912152384110949	0.316596683318694
CNBD1	0.0579422810685128	0.311250461147297
PTPN23	-0.222888582521751	0.0298252125217952
DGCR8	0.276269143657719	0.0219094187039839
GSR	0.413829716959412	0.0144530111222334
PAQR7	-0.383289890407504	0.106516323144997
CACNA1C	0.212454659111324	0.295525115964312
HIST1H4B	0.572292921946519	0.00316899160991102
FAM20B	0.301937976681749	0.00484147862905151
HES2	0.364974010206176	0.213370939272704
SP7	-0.148485341274683	0.257734969690445
FAM73B	0.154846793312354	0.270553034782107
AMPH	0.199852115943335	0.0470566920021074
INTS7	-0.831681014005777	0.0543823706047536
BRI3BP	0.485460349897156	0.00289750371515566
PLBD2	-0.493294168918652	0.0259372435639266
UCKL1	-0.160528919019307	0.134171507394036
ASB4	0.144056528083494	0.33415713847233
C10orf55	0.304788583496735	0.178310850939618
HNRNPH1	-0.153169177399892	0.202769720925004
ALDH1L1	0.253266237057162	0.229974539312106
OBSL1	-0.039479075340663	0.243469589237868
RBM4B	-0.570642688786588	0.0162817757145474
OGFRL1	-1.84080142566631	0.0105816612187061
PPP1R15A	0.157320588589193	0.0381168241516762
BMF	0.167042409193012	0.250640477820759
MAN1A1	-0.579661177772385	0.0228905770345398
NKAIN1	0.113527618365445	0.305353315228243
OCEL1	-0.321098835193031	0.138045352993468
ATP11B	0.0977589905880473	0.325908275699429
ALOX12	0.360477678256538	0.248515247103685
FBXO34	0.00674687561192186	0.406026858557459
RB1CC1	-0.640451050103492	0.0726224951579683
NEIL2	0.172350935590191	0.216141195132369
PCDH12	0.246398801894631	0.203719001654394
EIF4E	-0.0253933972170613	0.381712102859771
RPE	-0.533933257805168	0.172951608576976
CSDC2	0.18773756490852	0.26081668382547
SIGLEC15	0.482090542556694	0.0105731996807109
ABHD5	0.371808786499228	0.0798837832512274
TMBIM1	0.268240795514161	0.00948001485785793
TCHP	0.377528296955331	0.0234209408711447
TRMT1	-0.577220583533818	0.00752621796230301
ZNF385C	0.311241941794123	0.23162034721781
ZDHHC1	-0.13180428074855	0.186927562652049
IMPG2	0.276780879792156	0.133423782045902
BATF2	0.193047226402593	0.267257317921506
SLC29A4	0.322841189506787	0.145363790209444
HTR4	0.27426709984092	0.202082302226967
MRAS	-0.905230465026116	0.00451374448285385
SLC35F5	0.157974571030515	0.28867533447406
TRAF6	-0.317866872761664	0.0514196332891492
AXL	0.543957560530292	0.00264182669797847
LMNB1	0.535828553168163	0.0416230673202599
TELO2	0.246533047899224	0.12751107168263
FAM19A5	0.157841151368489	0.311492521379832
CD276	-0.108909508544839	0.108486711704365
KRT80	-0.567585117785627	0.00918507215773632
CSNK1E	0.0667378249232497	0.136119444709
SRP14	-0.13178944660969	0.298744066582316
KCNQ4	0.385395234017784	0.179582256210359
PIK3C2B	-0.272028051743043	0.129763476855746
CCDC117	-0.549491739178927	0.0416099318817297
C6orf89	-0.0913164447751603	0.264850187290253
TUBB2B	0.542133469662027	0.202202856466312
RTN4IP1	0.159684635418034	0.0994609314029971
USP15	-0.0714844204661392	0.266769025968399
CEND1	0.21148302009703	0.160309863764653
PTGER2	0.266682074928289	0.0249888800673892
UBN1	0.590882368141304	0.00950648793424428
SLC31A1	0.243613975447099	0.0722575914277907
IFT172	0.109668174652584	0.0366659779345304
GFOD1	0.249926771861998	0.158344036387059
ST7L	-0.0892608972710737	0.122193981600073
CTNNA1	-0.250464479243581	0.0886511978642187
PKN3	0.184441574294117	0.175571815841658
CNTD1	0.206958750282154	0.203323335033343
COMMD1	-0.86507595230383	0.00130839795540028
CBX4	-0.11476169173385	0.249063535906238
NTRK2	0.122544970275409	0.259565954949447
MFGE8	-0.269685320444637	0.00760188723920822
TMEM182	0.115123707366775	0.136716994038467
PFKFB2	-0.807056616828211	0.0059147705006189
TAS2R4	-0.0708846959886225	0.401694628783585
SH3TC2	0.206609976939099	0.251142377641322
IL10	0.280699220879187	0.230868886313514
PXMP4	0.1046627058675	0.159208315471334
RNF167	-0.0531189941119854	0.290110130272786
PRMT5	-0.10209172236765	0.205322300005902
DCAF4	-0.648236236166586	0.0078201472717308
LCLAT1	1.34502155274431	0.0137013053481533
TSKU	-1.83644811087059	0.00169406674215064
PAK7	-0.0394704143436019	0.357337825411886
PDLIM1	-0.67295340951655	0.0177569344612093
KRTCAP3	0.338361083064114	0.211893990786681
ETV3	0.321185910905092	0.0784418358303801
ATPIF1	-0.00924312073948858	0.390877138059335
KCNS2	0.28549332579861	0.23216216944521
RNF126	0.141107075459032	0.174085906427602
WDFY3	0.0715985677741515	0.31916437939823
CEP63	-0.376527772403477	0.135385770187325
DPM1	-0.487709988418736	0.109360457109465
GPSM1	0.0557775350173336	0.322195122408276
CLIC4	-0.641406190027365	0.0231951025072266
LRP1	-0.704689606108584	0.00226609143256525
ANKH	1.48990086317594	0.00249901241522806
TNK1	0.241640503572492	0.266308327978915
THUMPD3	-0.37006564495002	0.127980065090589
BIRC6	-0.285101251290778	0.163965637179921
APOC1P1	-0.166939805905472	0.27268112412048
POLR1B	-0.278508996358493	0.114559740405011
OLFM4	0.163586133545085	0.200194580811397
TACC1	-1.17996434908306	0.00488954951795251
SAMHD1	1.29022937701453	0.041376283710211
SH3PXD2B	-1.56064110761018	0.00283752428384813
EPC2	0.529839470942232	0.0958672300922964
ATP13A2	-0.548786087076138	0.0059147705006189
KRT4	0.286043304748083	0.238618222785337
PAX6	-0.502585450580429	0.0182252976550516
SCG2	-0.128793244671678	0.277932368855545
FMO3	0.176289107254137	0.25024908011858
CAPNS1	-0.195760466420337	0.00948001485785793
NLK	0.232467942988849	0.077698141705794
MDM2	0.0640570977005369	0.333036642964218
SNX18	-0.0333185979336472	0.349793823938014
SDF4	-0.0128538977766003	0.34798438548632
ITGBL1	0.288444262434693	0.103759988282318
KLHDC3	-0.202891039030764	0.0932221346552485
IPPK	0.16302263025477	0.0127657116156558
EFHD2	-0.213855427721476	0.0212427377630093
ABCA6	0.182339383293167	0.216136688258835
NBEA	-0.488218528742141	0.0340242847807799
AKT2	1.51528612756212	0.000794296395542529
GNAI1	-0.976290709541324	0.0204729338764605
EGFR	1.44218605456967	0.00448185723468957
VPS4B	-0.320524897802007	0.0728585198827139
GALNT6	0.0735787844580901	0.365211199062935
SLC25A4	0.423392345465268	0.0220222832567763
CYB5B	-0.288812852883965	0.145223166058234
CPXM1	0.130991961395881	0.308728247138821
NDRG1	-1.27680032797271	0.00472252214960223
SESN1	-1.22592845148077	0.0200192602884975
CDHR4	0.23609716855341	0.263401883222115
GBE1	-0.667327292160802	0.0647671718554948
CLASP1	0.345358988171533	0.0775323728646165
FARP2	-0.0432822767386821	0.264143036522905
RASGEF1B	0.190094548120378	0.206640106107383
ACOT11	0.277833693552909	0.205705392485576
MAPKAPK3	-0.128571350145306	0.135776178934811
NCAM2	0.114484520267076	0.298209643463159
AFAP1	0.492153235599445	0.0210466623811967
PRKD2	0.140649311898337	0.214996019269148
CYSLTR1	0.103917990392116	0.293853347337345
ZFP36L1	-0.180349824215223	0.189523025902295
PAPD7	0.308290173391267	0.0334387132580853
TMX3	0.26627974233059	0.258702806118074
DZIP1	0.172164750941116	0.162006119430588
SEC22C	-0.3491844366861	0.117652571280772
GPR161	0.210548134355107	0.139372498046476
RNF146	-1.37919179257961	0.0598634525142256
FAM150A	-0.0741353946363259	0.300951793662086
SNX32	0.0811785614789743	0.358792272783291
NKX3-1	-0.211432812210695	0.0842443036172261
CCNB2	1.25693273461077	0.017610527799852
WDR74	-0.159738490176712	0.0112781813488463
TMEM175	0.192689827967345	0.0159571073769954
FAM134A	-0.152763315685822	0.13033837865382
TIGD4	0.56532184177154	0.0960828452839024
PURA	0.0230141519646011	0.344449736575497
PCNP	-0.222050337085093	0.280679328658414
DNPEP	-0.471266505103397	0.00676180776864888
ERBB2	0.026871101501456	0.412893592042069
CREB1	0.0297803530427585	0.367671712430885
FANCM	0.341121255850163	0.0173186901379779
NAA38	0.0640251149943347	0.333535500123397
NEO1	-0.491204395548312	0.0154408234069226
DDX3Y	0.0865433526516725	0.345782621738653
MXRA7	0.296445549074289	0.173153225708696
LGALS3	-0.967655014539145	0.001798746908863
GLT8D1	1.02578175655586	0.0210763502061943
CFL2	-0.891984191514146	0.0107108647754639
C4orf32	0.135379843285875	0.145223166058234
UPB1	0.110613635327898	0.31202183181319
NAP1L5	1.25132136437702	0.00618278405045387
CLDN14	0.200185577177694	0.287419066661014
DHX38	0.0185515576242227	0.317100898334341
BTBD1	-0.135861054127214	0.209977597422827
SKIV2L2	-0.0495634414601228	0.321768743296304
TARS2	-0.491646025363066	0.00461008526724849
ABCF1	-0.353352297375419	0.00464436358956539
CDT1	0.425968708965487	0.0280158287645263
ZHX2	0.124730640781283	0.172905866020471
FCF1	-0.516797206540142	0.168237133419144
LRRC49	0.783666956852176	0.0570279830197158
GUCY1B2	0.252199301016039	0.101553371424018
CD28	0.122589314016616	0.255601433270569
SMARCA4	0.789428864990632	0.00132306753000904
ZNF624	0.390204811466525	0.00340865159940351
SEPT2	0.666189471673491	0.00488954951795251
LRP8	1.43447392924546	0.00281907739141255
MRPL14	-0.268779909344192	0.0331522782328991
TAGLN3	0.563235680366049	0.0387328591915167
MASP2	0.344850244353065	0.121326587754096
GPATCH3	-0.0669789660311522	0.340457087932946
AGL	-0.882985308105141	0.0281599582861964
ZDHHC20	0.864782254783153	0.119573338412672
QRICH2	0.628367489140235	0.022817418665335
NFE2L3	0.32603528509331	0.227682555743852
PSD4	0.158621906522484	0.26177615574943
CCNB1IP1	-0.100275469841681	0.175771214802004
PALMD	0.495960691677672	0.0882623332179473
TTL	0.900894128161204	0.00857716961101946
STAT5B	-0.162300530370671	0.11148231461379
OBFC1	-0.0600394499435029	0.205891371565504
C14orf79	0.00309368874393105	0.407529236655854
ENPEP	0.0909626004732497	0.249714674899577
SSB	-1.20027150258258	0.00366501015210875
AKAP3	0.160923090269345	0.179523099895323
TIMM23	-0.457672845293819	0.0393130081987889
SKI	0.0686183082979887	0.179676790407331
OAS2	-0.134386222885819	0.248633445318166
SHISA4	-0.399858198253713	0.0247896526705641
SEC61G	-0.928480997902499	0.104092810390381
TRIM11	0.0643412951190274	0.236645458459781
GLIS3	0.0551188043842406	0.340196129566338
ARHGEF4	0.295640063970531	0.212992367133035
DEGS1	-0.203531248089487	0.247891147994537
DBNDD1	0.231950835062437	0.264914001823112
TBL1XR1	1.10908997175895	0.0380298153008477
FAIM	-1.08937094798344	0.00727439552015227
G6PD	-0.802633783611969	0.0019541155896319
SP140	-0.757815256251942	0.00606913746555036
NUDC	0.0917059757851659	0.355793269031269
SCARA3	0.765688830075706	0.0163154927165465
TACSTD2	0.039085970133307	0.31660650321667
EIF3J	-0.0954604493418771	0.322488423835973
PPP2R2A	-0.104707847733369	0.292325357457829
ZNF541	0.0302226819763673	0.385445545972853
TEKT4	0.0789865810071412	0.383678221831321
BCAT2	-0.0348629112597601	0.273644486151128
MFN1	-0.371252839861803	0.114067358654333
F10	0.214142775652657	0.239062997975695
FAM134C	-0.848372902546124	0.00160176226742337
SNX11	0.126582027874356	0.214347600800256
LPCAT4	-0.347976485982183	0.0219561995445287
SCLT1	0.272701848226584	0.199068038647703
TAL1	0.276541363331505	0.210862741737
ACSL1	-0.971339733068853	0.0163723237876151
ABCC5	-0.702489740206468	0.00289632128152673
TCAP	0.16911777072407	0.311269893405223
HCFC2	0.477045235570603	0.0589530456634912
RBBP7	0.381737536811995	0.0285308604037957
ABL1	0.144194036512933	0.062425539656543
PTPRG	-0.191744410025409	0.157463281936287
NCOR1	0.833403782821841	0.0121558434603883
MOCOS	0.26864884458553	0.0185032349732653
C14orf93	0.34252630487175	0.048237683102043
PRDM10	0.0646130825500161	0.0993421901228321
TXNRD1	-0.378571216866558	0.0894827871869002
SRGAP1	-0.637216969156569	0.0173725200123749
UBE2H	-1.486043129443	0.00846909056688686
SLC16A4	0.250904949834085	0.0608069065085344
BRDT	0.214961038518399	0.195348946980759
FAM156A	0.229109090300936	0.334854717750521
SLC6A8	-0.52890011488916	0.0235040136981385
CCNE2	0.729228386336862	0.0657912157473711
CALCR	0.323752155794786	0.164746816307776
CDC45	0.822728300017579	0.00288354915272976
MBTD1	0.457477119530278	0.0110898167805021
USP33	-0.58220116684327	0.0705214514552135
C15orf39	-0.34250472545416	0.0752374049955126
FAM184A	0.153806643735153	0.0478135780583771
ABHD8	0.147529266244601	0.255440844907025
MAP3K12	-0.14441129106925	0.042557017257341
PAAF1	0.211601741057251	0.118087989995696
SLC24A4	0.155377575524425	0.22825846643157
CCT3	0.161038490775176	0.14006059852605
ZNF121	0.171824179030573	0.301132398010195
SLC5A10	0.193478787377986	0.219666305518983
SLC3A2	-0.323870343651573	0.0163154927165465
PIWIL2	0.14106923632712	0.257333187740173
RAD50	-1.14047537426913	0.0145320049718011
IER5	0.103172374538151	0.311874031404789
SYNE1	0.196108619818722	0.00785434551799009
CMTM4	-0.3293552677749	0.0351276508160857
MTHFD1L	-0.492976024528086	0.00586359870305386
MVK	-0.11350131308958	0.171945136363617
TSPYL1	-0.88730871033392	0.00297900913074504
NCL	-0.545720868790402	0.0820111920838942
PSMD10	0.128699041787762	0.232058212142755
GUF1	-0.75175547499505	0.0764166489262681
WDR44	-0.0334470352881625	0.357836369517746
HRH1	1.25352076475879	0.00894829121085518
C5orf30	-2.00026619206106	0.00294614746400714
NUDT16L1	0.0652981778089583	0.322608586507266
RASGRP3	0.128420136693518	0.197367866378588
RNPEP	-0.689532495825416	0.00863879621523093
PRKRIP1	-0.322537306923344	0.0303941713341809
ADH4	0.250661731906399	0.188042252024996
MED21	0.170873940308238	0.117731400818876
GRPR	0.203782094375657	0.0895531831656359
SYT11	1.33656216128584	0.00720092295869765
NTSR2	0.216308995471288	0.222555469341825
ZBTB10	0.0714889183293351	0.247004111649125
FBXL17	0.0629969814232691	0.30931744356789
DCAF13	-0.105156767895835	0.154299124440112
LRMP	-0.000641993273644949	0.41173725391728
SPTBN2	0.0984638931032392	0.307266867926989
HTRA1	-0.0497619676582034	0.282081138350699
BHLHE40	0.13583259053731	0.277310051138879
KLHL31	0.136703239270555	0.251184558609473
RNF111	0.154254681308276	0.290338103828617
SLC26A2	-0.473217430260475	0.00944168079544281
OTOP3	0.0895338690555677	0.35228300226308
WISP1	-1.08156933114037	0.017610527799852
ATP2B4	-1.21822941164731	0.00417358607873813
CHST12	0.00997398391709335	0.396270913847234
RAB22A	-0.0609137260875861	0.320279655077656
TARDBP	0.0562621262307129	0.360381440923758
STAU1	0.0722923916066945	0.287325024105215
NME5	0.386615093033193	0.0594094721792574
CHMP1A	-0.00791594494492602	0.382372579282322
DDX21	-0.497359068316298	0.0462846938472761
ZNF160	0.253065751968477	0.0481370843084108
LRSAM1	0.1283581886622	0.230292756514506
B3GALT6	0.444542572203357	0.0657912157473711
HDAC11	0.193933978490734	0.23323703333303
VMO1	-0.0184186666828671	0.38618233571206
MTO1	-0.122535261731415	0.251715816988203
DHX29	-0.53219313601233	0.106458522290717
